                 x                 y
   -9.44931089E-01   -3.32927435E-01
   -9.22210980E-01   -3.91413202E-01
   -8.95870524E-01   -4.48362055E-01
   -8.66012836E-01   -5.03550283E-01
   -8.32754825E-01   -5.56761032E-01
   -7.96226740E-01   -6.07785152E-01
   -7.56571671E-01   -6.56422012E-01
   -7.13944993E-01   -7.02480292E-01
   -6.68513769E-01   -7.45778730E-01
   -6.20456103E-01   -7.86146839E-01
   -5.69960447E-01   -8.23425572E-01
   -5.17224878E-01   -8.57467958E-01
   -4.62456319E-01   -8.88139679E-01
   -4.05869744E-01   -9.15319605E-01
   -3.47687336E-01   -9.38900278E-01
   -2.88137623E-01   -9.58788343E-01
   -2.27454586E-01   -9.74904919E-01
   -1.65876743E-01   -9.87185926E-01
   -1.03646220E-01   -9.95582342E-01
   -4.10077981E-02   -1.00006041E+00
    2.17920471E-02   -1.00060177E+00
    8.45061124E-02   -9.97203577E-01
    1.46887441E-01   -9.89878472E-01
    2.08690297E-01   -9.78654589E-01
    2.69671134E-01   -9.63575430E-01
    3.29589559E-01   -9.44699714E-01
    3.88209284E-01   -9.22101156E-01
    4.45299064E-01   -8.95868181E-01
    5.00633613E-01   -8.66103588E-01
    5.53994501E-01   -8.32924152E-01
    6.05171025E-01   -7.96460171E-01
    6.53961044E-01   -7.56854956E-01
    7.00171793E-01   -7.14264273E-01
    7.43620645E-01   -6.68855730E-01
    7.84135848E-01   -6.20808117E-01
    8.21557210E-01   -5.70310705E-01
    8.55736739E-01   -5.17562495E-01
    8.86539240E-01   -4.62771434E-01
    9.13842853E-01   -4.06153589E-01
    9.37539550E-01   -3.47932292E-01
    9.57535559E-01   -2.88337252E-01
    9.73751749E-01   -2.27603643E-01
    9.86123945E-01   -1.65971171E-01
    9.94603186E-01   -1.03683116E-01
    9.99155922E-01   -4.09853668E-02
    9.99764149E-01    2.18745591E-02
    9.96425482E-01    8.46485009E-02
    9.89153161E-01    1.47088643E-01
    9.77976004E-01    2.08948503E-01
    9.62938282E-01    2.69983910E-01
    9.44099547E-01    3.29953981E-01
    9.21534389E-01    3.88622074E-01
    8.95332136E-01    4.45756734E-01
    8.65596494E-01    5.01132606E-01
    8.32445132E-01    5.54531337E-01
    7.96009204E-01    6.05742434E-01
    7.56432829E-01    6.54564103E-01
    7.13872506E-01    7.00804043E-01
    6.68496493E-01    7.44280207E-01
    6.20484126E-01    7.84821520E-01
    5.70025110E-01    8.22268547E-01
    5.17318754E-01    8.56474123E-01
    4.62573177E-01    8.87303928E-01
    4.06004484E-01    9.14637006E-01
    3.47835896E-01    9.38366242E-01
    2.88296873E-01    9.58398770E-01
    2.27622194E-01    9.74656334E-01
    1.66051032E-01    9.87075584E-01
    1.03826007E-01    9.95608316E-01
    4.11922231E-02    1.00022165E+00
   -2.16036961E-02    1.00089816E+00
   -8.43145796E-02    9.97635904E-01
   -1.46693682E-01    9.90448447E-01
   -2.08495655E-01    9.79364786E-01
   -2.69477506E-01    9.64429224E-01
   -3.29399554E-01    9.45701183E-01
   -3.88026366E-01    9.23254969E-01
   -4.45127678E-01    8.97179459E-01
   -5.00479290E-01    8.67577752E-01
   -5.53863944E-01    8.34566751E-01
   -6.05072166E-01    7.98276699E-01
   -6.53903082E-01    7.58850661E-01
   -7.00165198E-01    7.16443958E-01
   -7.43677141E-01    6.71223550E-01
   -7.84268363E-01    6.23367386E-01
   -8.21779798E-01    5.73063696E-01
   -8.56064483E-01    5.20510258E-01
   -8.86988120E-01    4.65913620E-01
   -9.14429595E-01    4.09488295E-01
   -9.38281448E-01    3.51455919E-01
   -9.58450286E-01    2.92044389E-01
   -9.74857142E-01    2.31486973E-01
   -9.87437779E-01    1.70021401E-01
   -9.96142940E-01    1.07888940E-01
   -1.00093853E+00    4.53334543E-02
   -1.00180577E+00   -1.73995423E-02
   -9.98741236E-01   -8.00638434E-02
   -9.91756892E-01   -1.42413506E-01
   -9.80880048E-01   -2.04203809E-01
   -9.66153247E-01   -2.65192204E-01
   -9.47634103E-01   -3.25139259E-01
   -9.25395083E-01   -3.83809594E-01
   -8.99523225E-01   -4.40972793E-01
   -8.70119805E-01   -4.96404310E-01
   -8.37299947E-01   -5.49886337E-01
   -8.01192179E-01   -6.01208663E-01
   -7.61937938E-01   -6.50169492E-01
   -7.19691023E-01   -6.96576235E-01
   -6.74617003E-01   -7.40246268E-01
   -6.26892574E-01   -7.81007645E-01
   -5.76704878E-01   -8.18699781E-01
   -5.24250773E-01   -8.53174084E-01
   -4.69736074E-01   -8.84294542E-01
   -4.13374751E-01   -9.11938266E-01
   -3.55388095E-01   -9.35995979E-01
   -2.96003859E-01   -9.56372450E-01
   -2.35455365E-01   -9.72986883E-01
   -1.73980597E-01   -9.85773241E-01
   -1.11821267E-01   -9.94680515E-01
   -4.92218682E-02   -9.99672937E-01
    1.35712839E-02   -1.00073013E+00
    7.63110202E-02   -9.97847211E-01
    1.38750291E-01   -9.91034796E-01
    2.00643138E-01   -9.80318997E-01
    2.61745668E-01   -9.65741314E-01
    3.21817017E-01   -9.47358490E-01
    3.80620299E-01   -9.25242293E-01
    4.37923553E-01   -8.99479245E-01
    4.93500658E-01   -8.70170290E-01
    5.47132233E-01   -8.37430403E-01
    5.98606510E-01   -8.01388145E-01
    6.47720183E-01   -7.62185160E-01
    6.94279210E-01   -7.19975622E-01
    7.38099596E-01   -6.74925633E-01
    7.79008126E-01   -6.27212563E-01
    8.16843058E-01   -5.77024360E-01
    8.51454768E-01   -5.24558801E-01
    8.82706359E-01   -4.70022711E-01
    9.10474199E-01   -4.13631150E-01
    9.34648426E-01   -3.55606552E-01
    9.55133385E-01   -2.96177847E-01
    9.71848013E-01   -2.35579551E-01
    9.84726167E-01   -1.74050831E-01
    9.93716887E-01   -1.11834558E-01
    9.98784603E-01   -4.91763367E-02
    9.99909276E-01    1.36764727E-02
    9.97086480E-01    7.64757373E-02
    9.90327420E-01    1.38973541E-01
    9.79658882E-01    2.00923171E-01
    9.65123132E-01    2.62080103E-01
    9.46777737E-01    3.22202970E-01
    9.24695340E-01    3.81054524E-01
    8.98963363E-01    4.38402583E-01
    8.69683657E-01    4.94020948E-01
    8.36972091E-01    5.47690302E-01
    8.00958086E-01    5.99199082E-01
    7.61784097E-01    6.48344315E-01
    7.19605039E-01    6.94932418E-01
    6.74587667E-01    7.38779968E-01
    6.26909908E-01    7.79714419E-01
    5.76760149E-01    8.17574781E-01
    5.24336486E-01    8.52212256E-01
    4.69845928E-01    8.83490816E-01
    4.13503579E-01    9.11287734E-01
    3.55531777E-01    9.35494062E-01
    2.96159209E-01    9.56015052E-01
    2.35620007E-01    9.72770520E-01
    1.74152818E-01    9.85695153E-01
    1.11999857E-01    9.94738755E-01
    4.94059544E-02    9.99866436E-01
   -1.33824169E-02    1.00105874E+00
   -7.61181080E-02    9.98311692E-01
   -1.38554269E-01    9.91636840E-01
   -2.00445318E-01    9.81061158E-01
   -2.61547907E-01    9.66626954E-01
   -3.21621872E-01    9.48391681E-01
   -3.80431177E-01    9.26427708E-01
   -4.37744833E-01    9.00822021E-01
   -4.93337800E-01    8.71675874E-01
   -5.46991866E-01    8.39104384E-01
   -5.98496493E-01    8.03236070E-01
   -6.47649640E-01    7.64212344E-01
   -6.94258541E-01    7.22186951E-01
   -7.38140458E-01    6.77325358E-01
   -7.79123386E-01    6.29804108E-01
   -8.17046723E-01    5.79810121E-01
   -8.51761882E-01    5.27539962E-01
   -8.83132876E-01    4.73199073E-01
   -9.11036834E-01    4.17000963E-01
   -9.35364481E-01    3.59166382E-01
   -9.56020556E-01    2.99922453E-01
   -9.72924178E-01    2.39501787E-01
   -9.86009165E-01    1.78141582E-01
   -9.95224279E-01    1.16082691E-01
   -1.00053343E+00    5.35686923E-02
   -1.00191582E+00   -9.15506457E-03
   -9.99365995E-01   -7.18424088E-02
   -9.92893917E-01   -1.34247308E-01
   -9.82524881E-01   -1.96124825E-01
   -9.68299437E-01   -2.57232071E-01
   -9.50273233E-01   -3.17329149E-01
   -9.28516802E-01   -3.76180094E-01
   -9.03115286E-01   -4.33553784E-01
   -8.74168116E-01   -4.89224849E-01
   -8.41788624E-01   -5.42974547E-01
   -8.06103606E-01   -5.94591617E-01
   -7.67252840E-01   -6.43873112E-01
   -7.25388536E-01   -6.90625188E-01
   -6.80674759E-01   -7.34663868E-01
