                 x                 y
-1.40138929E+00    6.12535426E+00
-1.40523712E+00    6.12447384E+00
-1.40908440E+00    6.12359100E+00
-1.41293111E+00    6.12270575E+00
-1.41677727E+00    6.12181808E+00
-1.42062287E+00    6.12092799E+00
-1.42446791E+00    6.12003548E+00
-1.42831238E+00    6.11914056E+00
-1.43215629E+00    6.11824323E+00
-1.43599964E+00    6.11734348E+00
-1.43984241E+00    6.11644132E+00
-1.44368462E+00    6.11553674E+00
-1.44752626E+00    6.11462975E+00
-1.45136732E+00    6.11372035E+00
-1.45520781E+00    6.11280853E+00
-1.45904773E+00    6.11189430E+00
-1.46288706E+00    6.11097766E+00
-1.46672582E+00    6.11005861E+00
-1.47056400E+00    6.10913714E+00
-1.47440160E+00    6.10821327E+00
-1.47823862E+00    6.10728698E+00
-1.48207505E+00    6.10635828E+00
-1.48591089E+00    6.10542718E+00
-1.48974615E+00    6.10449366E+00
-1.49358082E+00    6.10355774E+00
-1.49741490E+00    6.10261940E+00
-1.50124838E+00    6.10167866E+00
-1.50508128E+00    6.10073551E+00
-1.50891357E+00    6.09978995E+00
-1.51274527E+00    6.09884199E+00
-1.51657638E+00    6.09789162E+00
-1.52040688E+00    6.09693884E+00
-1.52423678E+00    6.09598365E+00
-1.52806608E+00    6.09502606E+00
-1.53189478E+00    6.09406607E+00
-1.53572287E+00    6.09310367E+00
-1.53955035E+00    6.09213886E+00
-1.54337723E+00    6.09117165E+00
-1.54720349E+00    6.09020204E+00
-1.55102915E+00    6.08923002E+00
-1.55485419E+00    6.08825560E+00
-1.55867861E+00    6.08727878E+00
-1.56250242E+00    6.08629955E+00
-1.56632561E+00    6.08531792E+00
-1.57014818E+00    6.08433389E+00
-1.57397014E+00    6.08334746E+00
-1.57779147E+00    6.08235863E+00
-1.58161217E+00    6.08136740E+00
-1.58543225E+00    6.08037377E+00
-1.58925171E+00    6.07937774E+00
-1.59307053E+00    6.07837931E+00
-1.59688873E+00    6.07737848E+00
-1.60070629E+00    6.07637525E+00
-1.60452322E+00    6.07536963E+00
-1.60833952E+00    6.07436161E+00
-1.61215518E+00    6.07335119E+00
-1.61597021E+00    6.07233837E+00
-1.61978459E+00    6.07132316E+00
-1.62359834E+00    6.07030555E+00
-1.62741144E+00    6.06928554E+00
-1.63122390E+00    6.06826314E+00
-1.63503572E+00    6.06723835E+00
-1.63884689E+00    6.06621116E+00
-1.64265741E+00    6.06518157E+00
-1.64646728E+00    6.06414960E+00
-1.65027650E+00    6.06311523E+00
-1.65408507E+00    6.06207847E+00
-1.65789299E+00    6.06103931E+00
-1.66170025E+00    6.05999776E+00
-1.66550685E+00    6.05895383E+00
-1.66931279E+00    6.05790750E+00
-1.67311808E+00    6.05685878E+00
-1.67692270E+00    6.05580767E+00
-1.68072666E+00    6.05475417E+00
-1.68452996E+00    6.05369828E+00
-1.68833259E+00    6.05264000E+00
-1.69213455E+00    6.05157933E+00
-1.69593585E+00    6.05051628E+00
-1.69973647E+00    6.04945083E+00
-1.70353642E+00    6.04838300E+00
-1.70733570E+00    6.04731279E+00
-1.71113431E+00    6.04624018E+00
-1.71493223E+00    6.04516519E+00
-1.71872948E+00    6.04408782E+00
-1.72252606E+00    6.04300806E+00
-1.72632194E+00    6.04192591E+00
-1.73011715E+00    6.04084138E+00
-1.73391168E+00    6.03975447E+00
-1.73770551E+00    6.03866517E+00
-1.74149866E+00    6.03757349E+00
-1.74529113E+00    6.03647943E+00
-1.74908290E+00    6.03538298E+00
-1.75287398E+00    6.03428416E+00
-1.75666437E+00    6.03318295E+00
-1.76045407E+00    6.03207936E+00
-1.76424306E+00    6.03097339E+00
-1.76803137E+00    6.02986504E+00
-1.77181897E+00    6.02875432E+00
-1.77560587E+00    6.02764121E+00
-1.77939207E+00    6.02652572E+00
-1.78317757E+00    6.02540786E+00
-1.78696236E+00    6.02428762E+00
-1.79074645E+00    6.02316500E+00
-1.79452983E+00    6.02204000E+00
-1.79831250E+00    6.02091263E+00
-1.80209445E+00    6.01978288E+00
-1.80587570E+00    6.01865075E+00
-1.80965623E+00    6.01751625E+00
-1.81343605E+00    6.01637938E+00
-1.81721515E+00    6.01524013E+00
-1.82099353E+00    6.01409851E+00
-1.82477119E+00    6.01295451E+00
-1.82854814E+00    6.01180815E+00
-1.83232435E+00    6.01065941E+00
-1.83609985E+00    6.00950829E+00
-1.83987462E+00    6.00835481E+00
-1.84364866E+00    6.00719896E+00
-1.84742197E+00    6.00604073E+00
-1.85119455E+00    6.00488014E+00
-1.85496640E+00    6.00371717E+00
-1.85873752E+00    6.00255184E+00
-1.86250791E+00    6.00138413E+00
-1.86627755E+00    6.00021406E+00
-1.87004646E+00    5.99904162E+00
-1.87381463E+00    5.99786682E+00
-1.87758206E+00    5.99668964E+00
-1.88134875E+00    5.99551010E+00
-1.88511469E+00    5.99432820E+00
-1.88887989E+00    5.99314393E+00
-1.89264435E+00    5.99195729E+00
-1.89640805E+00    5.99076829E+00
-1.90017101E+00    5.98957693E+00
-1.90393321E+00    5.98838320E+00
-1.90769466E+00    5.98718711E+00
-1.91145536E+00    5.98598866E+00
-1.91521530E+00    5.98478784E+00
-1.91897449E+00    5.98358467E+00
-1.92273292E+00    5.98237913E+00
-1.92649058E+00    5.98117123E+00
-1.93024749E+00    5.97996097E+00
-1.93400363E+00    5.97874835E+00
